País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Malta,Mujeres,Técnicos y profesionales de nivel medio,2018,11.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Personal de apoyo administrativo,2018,10.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2018,9.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,9.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2018,9.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Ocupaciones elementales,2018,7.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Total,2014,9.89,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Directores y gerentes,2014,17.89,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Profesionales científicos e intelectuales,2014,12.87,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Técnicos y profesionales de nivel medio,2014,10.42,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Personal de apoyo administrativo,2014,8.23,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,7.52,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,7.96,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,8.07,Currency: MLT - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
